"","ds","Global_reactive_power","y","kitchen_kwh","laundry_kwh","waterheat_aircond_kwh","Other_kwh","Voltage","Global_intensity","week"
"995",2009-09-05,270.068,25.2311,2.988,2.248,10.433,9.5621,240.860277777778,4.53083333333333,36
"996",2009-09-06,220.532,20.4771666666667,0.995,0.588,9.031,9.86316666666667,241.860319444444,3.66513888888889,36
"997",2009-09-07,201.492,20.3576333333333,2.196,0.577,8.299,9.28563333333333,241.711618055556,3.63958333333333,36
"998",2009-09-08,200.204,18.1042333333333,1.002,0.577,8.533,7.99223333333333,241.351604166667,3.22430555555556,36
"999",2009-09-09,223.572,25.3557333333333,0.964,3.832,10.671,9.88873333333333,241.308506944444,4.49125,36
"1000",2009-09-10,202.392,18.5392333333333,0.928,0.6,6.508,10.5032333333333,241.228951388889,3.30916666666667,37
"1001",2009-09-11,183.378,20.2357666666667,0,0.631,11.693,7.91176666666667,241.149993055556,3.56555555555556,37
"1002",2009-09-12,325.196,34.4059666666667,9.583,1.202,12.601,11.0199666666667,240.707048611111,6.1425,37
"1003",2009-09-13,271.258,26.1936,4.146,0.612,10.188,11.2476,240.249180555556,4.68861111111111,37
"1004",2009-09-14,239.666,26.2476333333333,2.843,0.603,9.091,13.7106333333333,241.476958333333,4.6575,37
"1005",2009-09-15,184.276,24.2801,1.769,0.56,8.644,13.3071,240.992381944444,4.285,37
"1006",2009-09-16,197.746,29.0527,1.035,3.47,13.384,11.1637,240.231291666667,5.14972222222222,37
"1007",2009-09-17,167.282,20.3904333333333,0,0.563,9.71,10.1174333333333,241.360652777778,3.61083333333333,38
"1008",2009-09-18,169.212,22.9005333333333,1.993,0.652,9.151,11.1045333333333,241.099201388889,4.03861111111111,38
"1009",2009-09-19,263.492,35.5951666666667,1.607,4.05,14.845,15.0931666666667,240.354013888889,6.25944444444444,38
"1010",2009-09-20,295.694,33.9221333333333,4.532,2.466,11.935,14.9891333333333,241.295444444444,6.02402777777778,38
"1011",2009-09-21,214.166,23.6311333333333,0.921,0.604,10.844,11.2621333333333,241.2526875,4.20125,38
"1012",2009-09-22,207.256,20.7756,0.937,0.597,8.502,10.7396,241.182027777778,3.69916666666667,38
"1013",2009-09-23,235.964,27.2768333333333,2.085,0.978,12.884,11.3298333333333,240.746604166667,4.82472222222222,38
"1014",2009-09-24,224.076,23.7709666666667,1.051,0.621,10.374,11.7249666666667,240.387236111111,4.235,39
"1015",2009-09-25,207.896,19.3502666666667,0,0.594,9.694,9.06226666666667,241.422923611111,3.48361111111111,39
"1016",2009-09-26,288.042,25.9375666666667,1.943,0.571,14.581,8.84256666666667,241.178506944444,4.58527777777778,39
"1017",2009-09-27,230.484,23.5078666666667,1.817,4.571,8.554,8.56586666666667,241.221805555556,4.20055555555556,39
"1018",2009-09-28,193.198,21.6576,0,0.603,10.797,10.2576,241.726340277778,3.79541666666667,39
"1019",2009-09-29,199.878,19.1066333333333,1.031,0.603,7.322,10.1506333333333,240.897347222222,3.39388888888889,39
"1020",2009-09-30,212.608,29.6015333333333,0.97,8.08,9.246,11.3055333333333,240.756423611111,5.235,39
"1021",2009-10-01,185.416,21.4542,0.95,0.602,9.433,10.4692,241.529520833333,3.78666666666667,40
"1022",2009-10-02,183.156,19.2111333333333,0,0.57,10.142,8.49913333333333,240.758881944444,3.38611111111111,40
"1023",2009-10-03,255.396,28.6123333333333,3.644,0.92,14.48,9.56833333333333,240.636354166667,5.05041666666667,40
"1024",2009-10-04,225.21,27.0184333333333,3.189,3.499,8.98,11.3504333333333,240.698861111111,4.81513888888889,40
"1025",2009-10-05,161.54,21.2587,0.984,0.542,7.983,11.7497,241.220520833333,3.69861111111111,40
"1026",2009-10-06,179.276,23.8074666666667,0.001,0.543,8.806,14.4574666666667,241.180048611111,4.17097222222222,40
"1027",2009-10-07,207.422,30.3639,0.734,4.334,9.908,15.3879,241.211958333333,5.33902777777778,40
"1028",2009-10-08,186.614,26.2861,2.091,0.619,11.568,12.0081,241.069777777778,4.58388888888889,41
"1029",2009-10-09,188.418,22.5310333333333,0,0.559,10.718,11.2540333333333,240.810152777778,3.95361111111111,41
"1030",2009-10-10,255.622,33.5459333333333,4.51,0.57,14.811,13.6549333333333,239.761395833333,5.92722222222222,41
"1031",2009-10-11,269.038,32.3156,4.111,6.454,8.648,13.1026,240.649194444444,5.74513888888889,41
"1032",2009-10-12,157.714,22.5267333333333,0.997,0.515,9.42,11.5947333333333,240.223826388889,3.96861111111111,41
"1033",2009-10-13,165.392,24.1516666666667,0.983,0.53,9.53,13.1086666666667,240.247284722222,4.24972222222222,41
"1034",2009-10-14,175.09,28.5204,2.001,3.131,10.013,13.3754,239.759465277778,5.00458333333333,41
"1035",2009-10-15,139.632,24.8329333333333,1.629,0.463,9.641,13.0999333333333,241.122131944444,4.32430555555556,42
"1036",2009-10-16,145.384,25.281,0,0.482,11.136,13.663,240.246,4.41513888888889,42
"1037",2009-10-17,261.152,45.7013333333333,5.49,4.364,18.326,17.5213333333333,238.8905625,8.04555555555556,42
"1038",2009-10-18,142.644,25.9360666666667,0.712,0.499,11.144,13.5810666666667,240.750840277778,4.50055555555556,42
"1039",2009-10-19,134.358,22.8184666666667,1.104,0.457,8.227,13.0304666666667,242.260243055556,3.95305555555556,42
"1040",2009-10-20,151.558,28.7134666666667,0.76,0.45,11.005,16.4984666666667,242.527506944444,4.975,42
"1041",2009-10-21,192.17,32.8251,2.031,5.916,8.569,16.3091,242.307013888889,5.71333333333333,42
"1042",2009-10-22,155.85,23.3285,0,0.492,11.074,11.7625,242.413958333333,4.04236111111111,43
"1043",2009-10-23,196.704,29.2908333333333,3.18,0.495,11.696,13.9198333333333,241.096284722222,5.14486111111111,43
"1044",2009-10-24,218.464,43.5734666666667,6.202,0.518,15.941,20.9124666666667,239.8931875,7.65847222222222,43
"1045",2009-10-25,243.182,40.1089333333333,3.01,6.181,13.691,17.2269333333333,239.925548611111,7.07027777777778,43
"1046",2009-10-26,160.216,18.5390666666667,0.475,0.468,5.788,11.8080666666667,241.530430555556,3.23916666666667,43
"1047",2009-10-27,173.798,18.6126,0.579,0.449,8.367,9.2176,241.242763888889,3.27,43
"1048",2009-10-28,164.972,21.1451333333333,1.044,0.463,9.318,10.3201333333333,241.408152777778,3.68944444444444,43
"1049",2009-10-29,251.842,33.024,0.765,4.125,5.677,22.457,240.346861111111,5.85333333333333,44
"1050",2009-10-30,168.534,24.8893,1.779,2.005,8.828,12.2773,241.480333333333,4.35208333333333,44
"1051",2009-10-31,171.058,31.2657,1.773,2.514,14.637,12.3417,240.5190625,5.45263888888889,44
"1052",2009-11-01,221.902,30.7194666666667,1.97,0.47,12.215,16.0644666666667,240.924166666667,5.38833333333333,44
"1053",2009-11-02,170.082,25.0704333333333,1.881,0.471,7.49,15.2284333333333,241.284604166667,4.40069444444444,44
"1054",2009-11-03,241.762,37.7781333333333,2.009,3.951,9.025,22.7931333333333,241.141930555556,6.63180555555556,44
"1055",2009-11-04,172.428,30.03,1.075,4.008,12.246,12.701,242.078131944444,5.23083333333333,44
"1056",2009-11-05,159.064,26.0077666666667,1.105,0.532,9.868,14.5027666666667,241.665277777778,4.53861111111111,45
"1057",2009-11-06,169.354,23.1741666666667,0,0.442,11.326,11.4061666666667,242.568159722222,4.03097222222222,45
"1058",2009-11-07,197.68,25.9529333333333,2.187,0.408,10.014,13.3439333333333,241.878583333333,4.51041666666667,45
"1059",2009-11-08,226.688,41.8000333333333,4.941,2.075,14.871,19.9130333333333,243.250395833333,7.24277777777778,45
"1060",2009-11-09,177.962,23.4616666666667,1.126,0.43,7.64,14.2656666666667,243.575243055556,4.09958333333333,45
"1061",2009-11-10,167.302,26.7697333333333,1.118,0.432,11.788,13.4317333333333,242.500979166667,4.64819444444444,45
"1062",2009-11-11,223.068,34.008,2.338,5.105,11.214,15.351,242.371354166667,5.97472222222222,45
"1063",2009-11-12,153.198,24.3844333333333,1.486,0.429,9.403,13.0664333333333,242.206673611111,4.25333333333333,46
"1064",2009-11-13,156.932,25.5487666666667,1.856,0.407,9.178,14.1077666666667,241.235708333333,4.45638888888889,46
"1065",2009-11-14,245.848,42.6742666666667,4.169,2.411,18.868,17.2262666666667,240.222402777778,7.45347222222222,46
"1066",2009-11-15,211.148,32.7884666666667,0.991,5.278,9.446,17.0734666666667,240.325368055556,5.77847222222222,46
"1067",2009-11-16,157.194,25.2411333333333,2.021,0.545,9.354,13.3211333333333,241.884875,4.40319444444444,46
"1068",2009-11-17,167.628,28.4715666666667,0,0.453,11.616,16.4025666666667,242.660597222222,4.91347222222222,46
"1069",2009-11-18,203.88,43.9862333333333,6.012,7.655,13.787,16.5322333333333,241.296666666667,7.68583333333333,46
"1070",2009-11-19,149.054,24.5808,0,0.481,10.936,13.1638,242.975069444444,4.25111111111111,47
"1071",2009-11-20,146.026,32.6836,0.843,0.407,12.816,18.6176,241.582368055556,5.69222222222222,47
"1072",2009-11-21,211.304,41.6142666666667,5.694,1.997,12.553,21.3702666666667,240.620868055556,7.28111111111111,47
"1073",2009-11-22,222.638,40.8496,6.774,0.411,16.097,17.5676,241.077701388889,7.19319444444444,47
"1074",2009-11-23,148.338,24.5187,0,0.402,8.23,15.8867,242.742715277778,4.23666666666667,47
"1075",2009-11-24,153.82,35.4809333333333,2.491,4.579,9.086,19.3249333333333,241.976527777778,6.17986111111111,47
"1076",2009-11-25,175.476,33.0021666666667,0.745,5.083,10.596,16.5781666666667,241.178784722222,5.77027777777778,47
"1077",2009-11-26,141.542,26.6604333333333,2.262,0.407,10.069,13.9224333333333,242.643465277778,4.61125,48
"1078",2009-11-27,133.052,23.0004333333333,0,0.396,11.599,11.0054333333333,241.858819444444,3.96111111111111,48
"1079",2009-11-28,225.218,30.9825,3.199,0.386,14.35,13.0475,241.596451388889,5.40611111111111,48
"1080",2009-11-29,191.056,27.5160333333333,1.073,3.061,7.828,15.5540333333333,243.308722222222,4.77666666666667,48
"1081",2009-11-30,153.382,29.0865,1.08,0.361,12.039,15.6065,243.764305555556,5.02236111111111,48
"1082",2009-12-01,141.874,29.2729666666667,0,0.354,10.821,18.0979666666667,242.633152777778,5.07833333333333,48
"1083",2009-12-02,170.23,39.0944666666667,1.143,7.052,12.851,18.0484666666667,241.6693125,6.81972222222222,48
"1084",2009-12-03,145.222,24.6614666666667,1.039,0.402,9.906,13.3144666666667,243.284097222222,4.29333333333333,49
"1085",2009-12-04,183.222,28.5215666666667,1.158,0.352,9.134,17.8775666666667,243.385701388889,4.98513888888889,49
"1086",2009-12-05,274.112,39.1960333333333,3.822,0.351,13.324,21.6990333333333,241.298756944444,6.9225,49
"1087",2009-12-06,291.892,39.6381333333333,2.85,4.175,12.42,20.1931333333333,241.269270833333,6.98333333333333,49
"1088",2009-12-07,165.088,29.0439666666667,1.132,0.358,10.291,17.2629666666667,242.543597222222,5.06583333333333,49
"1089",2009-12-08,179.192,33.4480666666667,1.108,0.35,15.376,16.6140666666667,243.731076388889,5.79027777777778,49
"1090",2009-12-09,187.594,30.0392666666667,2.054,3.355,7.971,16.6592666666667,242.407319444444,5.24986111111111,49
"1091",2009-12-10,223.664,34.3007,2.823,0.351,15.435,15.6917,241.779076388889,5.97152777777778,50
"1092",2009-12-11,219.624,29.7410333333333,1.546,0.385,11.251,16.5590333333333,244.291118055556,5.13083333333333,50
"1093",2009-12-12,248.73,30.273,1.087,4.12,8.198,16.868,244.938951388889,5.26125,50
"1094",2009-12-13,222.19,35.6469,3.984,0.417,13.178,18.0679,244.497597222222,6.16486111111111,50
"1095",2009-12-14,151.982,29.9143666666667,1.09,2.28,10.742,15.8023666666667,246.1488125,5.12222222222222,50
"1096",2009-12-15,162.344,32.3352666666667,1.111,0.392,14.084,16.7482666666667,246.043180555556,5.51458333333333,50
"1097",2009-12-16,154.43,23.2479,1.143,2.943,8.104,11.0579,247.215868055556,3.99333333333333,50
"1098",2009-12-17,148.97,28.6197,0,0.308,14.395,13.9167,246.894131944444,4.84125,51
"1099",2009-12-18,160.418,29.0784333333333,1.195,0.304,11.466,16.1134333333333,246.594854166667,4.96833333333333,51
"1100",2009-12-19,137.608,36.7389,1.165,2.662,13.681,19.2309,245.934541666667,6.24291666666667,51
"1101",2009-12-20,122.1,19.0694333333333,1.237,0.313,7.795,9.72443333333333,247.435006944444,3.24444444444444,51
"1102",2009-12-21,171.948,33.9161,3.293,0.282,11.473,18.8681,246.409215277778,5.77833333333333,51
"1103",2009-12-22,153.362,31.4670333333333,0,0.285,15.829,15.3530333333333,245.7384375,5.36569444444444,51
"1104",2009-12-23,135.416,24.2533333333333,1.143,0.284,11.205,11.6213333333333,246.878965277778,4.12138888888889,51
"1105",2009-12-24,203.66,48.4315666666667,5.184,5.575,15.198,22.4745666666667,245.835118055556,8.29361111111111,52
"1106",2009-12-25,192.384,35.4608,3.371,3.895,14.288,13.9068,243.588298611111,6.12763888888889,52
"1107",2009-12-26,160.884,36.3936333333333,1.186,4.294,16.047,14.8666333333333,242.465715277778,6.30638888888889,52
"1108",2009-12-27,207.164,36.5908666666667,4.218,0.318,12.45,19.6048666666667,242.666041666667,6.36472222222222,52
"1109",2009-12-28,181.668,34.9016333333333,2.175,2.063,14.934,15.7296333333333,243.777611111111,6.03333333333333,52
"1110",2009-12-29,242.05,34.1328,1.26,0.346,10.205,22.3218,243.183013888889,5.91263888888889,52
"1111",2009-12-30,266.794,40.8518333333333,5.284,4.539,12.484,18.5448333333333,241.052229166667,7.16847222222222,52
"1112",2009-12-31,186.612,36.8648666666667,0,0.387,19.409,17.0688666666667,240.958819444444,6.40166666666667,53
"1113",2010-01-01,165.336,20.4042,2.304,0.327,3.558,14.2152,242.565722222222,3.53708333333333,1
"1114",2010-01-02,199.676,21.8634333333333,0.801,0.298,6.442,14.3224333333333,244.672520833333,3.81972222222222,1
"1115",2010-01-03,191.61,34.7242333333333,3.842,4.92,10.074,15.8882333333333,243.744527777778,6.04416666666667,1
"1116",2010-01-04,156.404,26.7355333333333,0,0.292,10.812,15.6315333333333,245.699118055556,4.59944444444444,1
"1117",2010-01-05,148.936,36.9963333333333,1.785,0.293,16.468,18.4503333333333,244.521034722222,6.34708333333333,1
"1118",2010-01-06,152.08,29.6196666666667,1.731,3.256,11.359,13.2736666666667,245.2348125,5.11208333333333,1
"1119",2010-01-07,115.024,29.4907,1.198,0.255,12.936,15.1017,244.9085625,5.06972222222222,1
"1120",2010-01-08,159.78,29.9534666666667,0,0.994,12.531,16.4284666666667,244.4048125,5.15138888888889,2
"1121",2010-01-09,199.4,38.9483333333333,2.781,4.855,14.734,16.5783333333333,243.869736111111,6.73347222222222,2
"1122",2010-01-10,227.17,41.8077666666667,3.564,2.032,14.108,22.1037666666667,243.840618055556,7.22638888888889,2
"1123",2010-01-11,156.206,25.3114,1.251,0.34,10.279,13.4414,246.069111111111,4.33513888888889,2
"1124",2010-01-12,132.324,21.3756333333333,0.552,3.489,9.569,7.76563333333333,151.469680555556,3.70611111111111,2
"1125",2010-01-13,0,0,0,0,0,0,0,0,2
"1126",2010-01-14,70.262,10.3081333333333,1.89,0.084,1.893,6.44113333333333,50.4084305555556,1.79680555555556,2
"1127",2010-01-15,218.29,36.6126666666667,1.957,2.952,13.546,18.1576666666667,243.725763888889,6.335,3
"1128",2010-01-16,242.518,35.8352,2.605,2.415,13.652,17.1632,243.045236111111,6.21972222222222,3
"1129",2010-01-17,188.986,31.7759333333333,1.992,0.298,15.044,14.4419333333333,242.543006944444,5.52152777777778,3
"1130",2010-01-18,191.772,31.3516333333333,0.617,0.295,12.981,17.4586333333333,243.636368055556,5.42152777777778,3
"1131",2010-01-19,161.754,40.5584666666667,2.044,0.653,19.311,18.5504666666667,243.023111111111,7.00458333333333,3
"1132",2010-01-20,199.86,39.1954666666667,2.317,3.341,14.563,18.9744666666667,242.7604375,6.81069444444444,3
"1133",2010-01-21,185.42,35.6309333333333,0.894,0.449,16.451,17.8369333333333,242.95125,6.16194444444444,3
"1134",2010-01-22,156.858,29.8437666666667,0.699,0.352,14.512,14.2807666666667,241.850173611111,5.18319444444444,4
"1135",2010-01-23,260.606,43.5250333333333,3.154,4.086,16.039,20.2460333333333,240.827763888889,7.66875,4
"1136",2010-01-24,175.238,37.8236666666667,3.496,2.76,11.046,20.5216666666667,241.746173611111,6.60513888888889,4
"1137",2010-01-25,147.674,32.1751666666667,1.368,0.455,16.136,14.2161666666667,242.898611111111,5.55,4
"1138",2010-01-26,130.93,34.4594,0.526,0.395,16.243,17.2954,243.339479166667,5.90347222222222,4
"1139",2010-01-27,148.762,46.0150333333333,2.044,6.403,18.154,19.4140333333333,241.986104166667,7.99013888888889,4
"1140",2010-01-28,158.52,35.1705666666667,2.032,0.504,14.987,17.6475666666667,243.249034722222,6.06333333333333,4
"1141",2010-01-29,147.674,34.8831666666667,1.488,0.851,18.061,14.4831666666667,243.632805555556,5.97861111111111,5
"1142",2010-01-30,235.996,47.3788,3.24,7.544,17.891,18.7038,242.079395833333,8.30722222222222,5
"1143",2010-01-31,171.516,29.9866,1.715,1.38,12.569,14.3226,243.402638888889,5.20222222222222,5
"1144",2010-02-01,124.784,28.2296333333333,1.111,0.367,14.623,12.1286333333333,243.631743055556,4.85777777777778,5
"1145",2010-02-02,131.168,35.9572,0,0.382,21.536,14.0392,243.332819444444,6.14833333333333,5
"1146",2010-02-03,183.692,48.3835666666667,2.234,8.423,21.13,16.5965666666667,242.388076388889,8.37,5
"1147",2010-02-04,141.848,38.6045,1.074,0.532,23.743,13.2555,242.100791666667,6.64388888888889,5
"1148",2010-02-05,142.978,34.9815333333333,0.902,0.474,18.008,15.5975333333333,241.941263888889,6.07541666666667,6
"1149",2010-02-06,296.614,45.2164333333333,4.324,2.209,17.857,20.8264333333333,241.092069444444,7.93319444444444,6
"1150",2010-02-07,162.466,27.0951333333333,2.736,3.837,5.546,14.9761333333333,242.684472222222,4.72680555555556,6
"1151",2010-02-08,139.75,43.0373,1.161,0.431,19.764,21.6813,241.996777777778,7.4075,6
"1152",2010-02-09,139.712,40.3488666666667,1.214,0.41,19.769,18.9558666666667,243.150368055556,6.92013888888889,6
"1153",2010-02-10,141.622,32.4699333333333,1.219,2.976,12.232,16.0429333333333,242.446763888889,5.61569444444444,6
"1154",2010-02-11,124.15,22.8294666666667,0,0.33,9.916,12.5834666666667,244.512381944444,3.90736111111111,6
"1155",2010-02-12,132.282,31.5499666666667,1.241,0.312,15.211,14.7859666666667,243.626291666667,5.40805555555556,7
"1156",2010-02-13,144.794,39.1926,1.838,5.292,18.71,13.3526,242.889090277778,6.74402777777778,7
"1157",2010-02-14,124.672,28.1391666666667,1.225,0.32,13.191,13.4031666666667,243.140444444444,4.83208333333333,7
"1158",2010-02-15,131.27,34.9522,3.468,0.332,16.065,15.0872,243.446777777778,6.04236111111111,7
"1159",2010-02-16,119.606,29.9626,1.945,0.317,12.82,14.8806,243.753763888889,5.14833333333333,7
"1160",2010-02-17,119.56,34.2426666666667,2.294,6.636,10.101,15.2116666666667,242.346819444444,5.94125,7
"1161",2010-02-18,140,29.3526,0.965,0.385,14.884,13.1186,243.588194444444,5.03819444444444,7
"1162",2010-02-19,135.15,32.5595333333333,2.124,0.397,14.543,15.4955333333333,241.707402777778,5.65416666666667,8
"1163",2010-02-20,151.248,33.0621333333333,3.748,0.382,14.47,14.4621333333333,241.788965277778,5.74555555555556,8
"1164",2010-02-21,167.458,45.6719,5.905,8.142,17.083,14.5419,240.625375,8.03833333333333,8
"1165",2010-02-22,160.624,24.5672666666667,1.393,2.167,10.159,10.8482666666667,240.579493055556,4.315,8
"1166",2010-02-23,168.058,24.3546666666667,0,3.001,8.806,12.5476666666667,241.984680555556,4.25458333333333,8
"1167",2010-02-24,150.128,31.9046333333333,2.26,1.682,14.315,13.6476333333333,241.465798611111,5.52305555555556,8
"1168",2010-02-25,130.878,31.3367333333333,0,0.474,15.12,15.7427333333333,240.983166666667,5.40583333333333,8
"1169",2010-02-26,139.31,35.3359333333333,1.146,2.454,14.821,16.9149333333333,240.425631944444,6.13930555555556,9
"1170",2010-02-27,152.39,29.4176,3.743,0.441,14.358,10.8756,241.544458333333,5.15083333333333,9
"1171",2010-02-28,134.068,11.8611,0,0.487,2.952,8.4221,242.567465277778,2.06125,9
"1172",2010-03-01,130.076,21.6454666666667,1.785,0.471,7.115,12.2744666666667,241.822777777778,3.75777777777778,9
"1173",2010-03-02,136.396,12.7817666666667,0,0.424,3.605,8.75276666666667,241.752055555556,2.22555555555556,9
"1174",2010-03-03,120.934,15.5972333333333,0,0.425,7.221,7.95123333333333,241.2114375,2.73305555555556,9
"1175",2010-03-04,125.954,11.3813333333333,0,0.436,2.928,8.01733333333333,242.992291666667,2.00722222222222,9
"1176",2010-03-05,135.416,18.8954333333333,1.108,0.351,5.918,11.5184333333333,243.4863125,3.26625,10
"1177",2010-03-06,139.558,13.2452,0,0.419,3.97,8.8562,243.031256944444,2.30666666666667,10
"1178",2010-03-07,133.948,22.8745333333333,0,4.674,3.679,14.5215333333333,243.551743055556,3.96666666666667,10
"1179",2010-03-08,252.338,42.6183,4.214,7.645,15.971,14.7883,243.774583333333,7.42444444444444,10
"1180",2010-03-09,168.078,29.3352,0.846,0.397,10.893,17.1992,243.5275,5.08069444444444,10
"1181",2010-03-10,130.298,30.3772,1.167,0.375,14.916,13.9192,243.565791666667,5.19694444444444,10
"1182",2010-03-11,152.388,32.5181666666667,2.071,0.32,15.706,14.4211666666667,242.681444444444,5.63944444444444,10
"1183",2010-03-12,148.71,27.4237333333333,1.691,0.411,14.076,11.2457333333333,243.013534722222,4.72222222222222,11
"1184",2010-03-13,265.362,39.7168333333333,2.848,5.534,17.973,13.3618333333333,241.9969375,6.905,11
"1185",2010-03-14,200.632,26.1119,3.464,0.918,7.101,14.6289,241.9863125,4.59486111111111,11
"1186",2010-03-15,164.312,29.8641666666667,0.778,0.436,15.053,13.5971666666667,242.29575,5.17833333333333,11
"1187",2010-03-16,167.736,25.7108333333333,0,0.457,10.083,15.1708333333333,241.540076388889,4.46097222222222,11
"1188",2010-03-17,185.748,33.4855,1.136,5.851,13.105,13.3935,241.641333333333,5.82777777777778,11
"1189",2010-03-18,166.214,26.0447,1.147,0.57,10.845,13.4827,241.502263888889,4.54736111111111,11
"1190",2010-03-19,189.478,27.7230666666667,0,0.596,12.591,14.5360666666667,241.424465277778,4.80597222222222,12
"1191",2010-03-20,23.228,2.19553333333333,0,0.025,0.969,1.20153333333333,39.0644930555556,0.381666666666667,12
"1192",2010-03-21,86.87,15.2880333333333,1.67,2.807,3.68,7.13103333333333,103.682680555556,2.70222222222222,12
"1193",2010-03-22,171.556,26.9765,1.142,0.557,13.859,11.4185,241.358791666667,4.68708333333333,12
"1194",2010-03-23,186.634,30.3693666666667,2.892,1.153,13.107,13.2173666666667,241.166298611111,5.37041666666667,12
"1195",2010-03-24,209.558,33.2458666666667,1.075,5.832,12.817,13.5218666666667,240.724673611111,5.80194444444444,12
"1196",2010-03-25,186.758,27.9980666666667,0,0.611,13.797,13.5900666666667,242.265152777778,4.84319444444444,12
"1197",2010-03-26,205.882,27.5214,1.078,0.682,12.547,13.2144,241.504027777778,4.79875,13
"1198",2010-03-27,195.092,30.7995,1.067,3.08,12.483,14.1695,240.412569444444,5.39347222222222,13
"1199",2010-03-28,260.428,29.9702333333333,1.083,7.895,7.118,13.8742333333333,241.373555555556,5.32388888888889,13
"1200",2010-03-29,207.082,27.0456333333333,0,0.636,15.42,10.9896333333333,241.521583333333,4.72638888888889,13
"1201",2010-03-30,280.718,31.7742333333333,1.76,0.571,13.765,15.6782333333333,241.084618055556,5.63652777777778,13
"1202",2010-03-31,201.578,32.0633666666667,1.067,6.313,12.041,12.6423666666667,240.194173611111,5.66291666666667,13
"1203",2010-04-01,144.464,28.124,1.78,0.517,14.393,11.434,241.754159722222,4.87902777777778,13
"1204",2010-04-02,152.906,27.4770333333333,0,0.483,13.074,13.9200333333333,242.773520833333,4.73347222222222,14
"1205",2010-04-03,206.65,30.0879666666667,1.778,0.648,17.694,9.96796666666667,243.249930555556,5.17097222222222,14
"1206",2010-04-04,238.976,28.1731333333333,1.097,0.831,12.687,13.5581333333333,241.747430555556,4.92569444444444,14
"1207",2010-04-05,165.42,18.647,1.755,1.436,5.503,9.953,243.655145833333,3.26875,14
"1208",2010-04-06,170.614,30.4308666666667,1.154,0.613,12.476,16.1878666666667,242.744111111111,5.25888888888889,14
"1209",2010-04-07,184.526,26.6163666666667,1.077,3.44,11.362,10.7373666666667,241.831229166667,4.64541666666667,14
"1210",2010-04-08,165.142,27.487,0.145,0.669,13.322,13.351,241.994833333333,4.75902777777778,14
"1211",2010-04-09,162.482,20.5558333333333,1.088,0.566,10.595,8.30683333333333,242.582881944444,3.57055555555556,15
"1212",2010-04-10,179.52,19.8368,1.044,0.96,8.933,8.8998,241.282861111111,3.48625,15
"1213",2010-04-11,175.008,26.7192,5.499,0.554,8.851,11.8152,241.490833333333,4.73375,15
"1214",2010-04-12,157.73,23.9904333333333,0.66,0.611,11.949,10.7704333333333,242.006444444444,4.16430555555556,15
"1215",2010-04-13,171.14,25.2117333333333,1.097,0.646,13.033,10.4357333333333,241.735125,4.39222222222222,15
"1216",2010-04-14,179.198,27.6727333333333,1.132,5.871,9.194,11.4757333333333,241.375611111111,4.84694444444444,15
"1217",2010-04-15,167.336,31.2029666666667,2.526,0.658,15.667,12.3519666666667,240.8521875,5.42541666666667,15
"1218",2010-04-16,170.38,26.0343666666667,2.837,0.592,12.623,9.98236666666667,241.991833333333,4.55069444444444,16
"1219",2010-04-17,149.862,25.9618666666667,0.553,3.124,12.571,9.71386666666667,241.305173611111,4.54805555555556,16
"1220",2010-04-18,148.232,24.6017666666667,1.104,0.618,12.55,10.3297666666667,240.681229166667,4.28083333333333,16
"1221",2010-04-19,166.404,28.4765666666667,1.23,4.255,13.474,9.51756666666667,241.259819444444,4.96291666666667,16
"1222",2010-04-20,175.902,30.5604666666667,1.388,0.719,16.668,11.7854666666667,240.77725,5.33125,16
"1223",2010-04-21,158.406,26.3319,0,0.635,12.902,12.7949,241.930041666667,4.55611111111111,16
"1224",2010-04-22,186.65,24.3484,1.062,0.653,12.492,10.1414,240.746020833333,4.26597222222222,16
"1225",2010-04-23,177.164,19.6756,0,0.623,10.981,8.0716,241.612916666667,3.43527777777778,17
"1226",2010-04-24,306.838,25.3069666666667,4.445,1.483,8.223,11.1559666666667,241.516118055556,4.58541666666667,17
"1227",2010-04-25,238.99,25.7123666666667,0,2.35,7.595,15.7673666666667,240.661576388889,4.52152777777778,17
"1228",2010-04-26,166.42,18.0452666666667,1.038,0.46,7.635,8.91226666666667,241.231381944444,3.16916666666667,17
"1229",2010-04-27,162.28,20.849,0,0.545,8.539,11.765,242.075965277778,3.61583333333333,17
"1230",2010-04-28,182.684,14.4643,0,0.578,6.035,7.8513,242.519826388889,2.55111111111111,17
"1231",2010-04-29,173.714,18.3954,0.012,0.679,8.102,9.6024,242.279173611111,3.19611111111111,17
"1232",2010-04-30,208.394,18.6438,2.695,0.659,6.969,8.3208,241.817673611111,3.32291666666667,18
"1233",2010-05-01,192.524,22.0026333333333,1.984,4.885,6.751,8.38263333333333,240.647166666667,3.92986111111111,18
"1234",2010-05-02,233.98,36.4651666666667,1.858,7.966,14.454,12.1871666666667,240.38825,6.4225,18
"1235",2010-05-03,153.192,23.5217,0.98,0.534,11.825,10.1827,237.187243055556,4.15888888888889,18
"1236",2010-05-04,154.24,25.2826666666667,0,1.018,12.007,12.2576666666667,236.037027777778,4.5025,18
"1237",2010-05-05,129.2,30.0884666666667,2.969,2.194,12.183,12.7424666666667,236.105604166667,5.36513888888889,18
"1238",2010-05-06,118.704,21.6541666666667,0,0.301,10.28,11.0731666666667,235.989111111111,3.82222222222222,18
