"","Date","Day_week","month","Year","MonthYear","Global_reactive_power","Global_active_power_kwh","Voltage","Global_intensity","kitchen_kwh","laundry_kwh","waterheat_aircond_kwh","Other_kwh"
"190",2007-06-24,"Sunday",6,2007,"6 - 2007",179.362,11.9109333333333,241.132215277778,2.20763888888889,0,0.791,3.449,7.67093333333333
"191",2007-06-25,"Monday",6,2007,"6 - 2007",197.27,17.8700333333333,240.422263888889,3.25,1.985,3.621,4.816,7.44803333333333
"192",2007-06-26,"Tuesday",6,2007,"6 - 2007",182.42,15.7484666666667,240.094506944444,2.87708333333333,0.971,1.334,5.231,8.21246666666667
"193",2007-06-27,"Wednesday",6,2007,"6 - 2007",206.998,24.6804333333333,239.758409722222,4.42916666666667,2.603,6.451,7.27,8.35643333333333
"194",2007-06-28,"Thursday",6,2007,"6 - 2007",217.446,21.5906333333333,239.423666666667,3.88958333333333,0,4.368,9.541,7.68163333333333
"195",2007-06-29,"Friday",6,2007,"6 - 2007",206.194,21.7366333333333,240.182300208478,3.94246004169562,4.363,0.667,6.797,9.90963333333333
"196",2007-06-30,"Saturday",6,2007,"6 - 2007",188.354,22.2552333333333,240.011611111111,3.97152777777778,3.049,0.792,8.376,10.0382333333333
"197",2007-07-01,"Sunday",7,2007,"7 - 2007",172.448,17.1110666666667,240.067152777778,3.08069444444444,0.969,0.736,4.69,10.7160666666667
"198",2007-07-02,"Monday",7,2007,"7 - 2007",176.924,16.1172,240.6718125,2.92777777777778,1.018,5.281,3.445,6.3732
"199",2007-07-03,"Tuesday",7,2007,"7 - 2007",180.338,17.6652,240.1869375,3.23069444444444,0.467,3.214,4.695,9.2892
"200",2007-07-04,"Wednesday",7,2007,"7 - 2007",253.334,16.7235,240.659631944444,3.09541666666667,2.329,2.218,5.632,6.5445
"201",2007-07-05,"Thursday",7,2007,"7 - 2007",246.716,17.6215,240.444444444444,3.23319444444444,2.922,0.77,3.973,9.9565
"202",2007-07-06,"Friday",7,2007,"7 - 2007",219.35,17.8254,240.599451388889,3.26861111111111,2.826,3.563,4.005,7.4314
"203",2007-07-07,"Saturday",7,2007,"7 - 2007",214.044,22.6367666666667,239.910138888889,4.03486111111111,0.997,3.047,10.177,8.41576666666667
"204",2007-07-08,"Sunday",7,2007,"7 - 2007",196.92,18.1513333333333,240.338895833333,3.28930555555556,1.825,2.831,5.277,8.21833333333333
"205",2007-07-09,"Monday",7,2007,"7 - 2007",172.422,19.6693,240.617645833333,3.51625,0.923,0.594,9.386,8.7663
"206",2007-07-10,"Tuesday",7,2007,"7 - 2007",176.244,15.1387333333333,239.983055555556,2.78611111111111,0.067,2.227,4.631,8.21373333333333
"207",2007-07-11,"Wednesday",7,2007,"7 - 2007",153.856,12.0392,241.030034722222,2.19944444444444,1.015,0.647,5.284,5.0932
"208",2007-07-12,"Thursday",7,2007,"7 - 2007",209.098,17.8263666666667,240.764618055556,3.23361111111111,1.029,2.55,6.419,7.82836666666667
"209",2007-07-13,"Friday",7,2007,"7 - 2007",206.694,13.2397,240.854805555556,2.45083333333333,0,0.633,4.427,8.1797
"210",2007-07-14,"Saturday",7,2007,"7 - 2007",258.45,21.4695,241.291881944444,3.89402777777778,3.775,1.968,6.604,9.1225
"211",2007-07-15,"Sunday",7,2007,"7 - 2007",233.182,15.2837333333333,240.596549618321,3.09160305343511,0.862,0.632,5.585,8.20473333333333
"212",2007-07-16,"Monday",7,2007,"7 - 2007",233.96,14.2279,236.507236111111,2.66055555555556,0.83,0.695,4.176,8.5269
"213",2007-07-17,"Tuesday",7,2007,"7 - 2007",176.088,11.9938666666667,234.741256944444,2.27625,0.848,0.694,3.335,7.11686666666667
"214",2007-07-18,"Wednesday",7,2007,"7 - 2007",156.514,12.6180333333333,231.088229166667,2.38680555555556,0.909,0.671,4.628,6.41003333333333
"215",2007-07-19,"Thursday",7,2007,"7 - 2007",187.012,11.2981,234.261861111111,2.14388888888889,1.068,0.703,3.13,6.3971
"216",2007-07-20,"Friday",7,2007,"7 - 2007",223.118,18.5070333333333,235.568902777778,3.45166666666667,2.111,2.418,4.765,9.21303333333333
"217",2007-07-21,"Saturday",7,2007,"7 - 2007",236.158,17.6708,234.256625,3.29152777777778,0.428,0.512,7.756,8.9748
"218",2007-07-22,"Sunday",7,2007,"7 - 2007",218.246,22.9295666666667,235.963731758165,4.22654621264767,7.091,2.136,5.563,8.13956666666667
"219",2007-07-23,"Monday",7,2007,"7 - 2007",143.77,16.5169666666667,234.500868055556,3.07597222222222,1.747,1.288,3.847,9.63496666666667
"220",2007-07-24,"Tuesday",7,2007,"7 - 2007",112.81,13.7547333333333,235.363041666667,2.55097222222222,0,1.607,5.599,6.54873333333333
"221",2007-07-25,"Wednesday",7,2007,"7 - 2007",108.234,7.876,235.641048611111,1.47930555555556,0,0.151,2.333,5.392
"222",2007-07-26,"Thursday",7,2007,"7 - 2007",115.092,15.4083333333333,234.943722222222,2.83819444444444,0.975,3.633,4.346,6.45433333333333
"223",2007-07-27,"Friday",7,2007,"7 - 2007",120.456,20.0419,235.553680555556,3.62333333333333,1.837,0.049,7.157,10.9989
"224",2007-07-28,"Saturday",7,2007,"7 - 2007",178.73,27.0310333333333,235.507236111111,4.94166666666667,0.907,10.265,6.559,9.30003333333333
"225",2007-07-29,"Sunday",7,2007,"7 - 2007",118.576,5.35193333333333,235.712034722222,1.03347222222222,0,0,1.288,4.06393333333333
"226",2007-07-30,"Monday",7,2007,"7 - 2007",129.492,7.78026666666667,235.530229166667,1.46722222222222,0,0,2.528,5.25226666666667
"227",2007-07-31,"Tuesday",7,2007,"7 - 2007",145.786,13.5388666666667,234.9148125,2.5025,3.277,0,3.575,6.68686666666667
"228",2007-08-01,"Wednesday",8,2007,"8 - 2007",142.556,17.6723,235.009175475687,3.25341789992953,1.583,0,9.812,6.2773
"229",2007-08-02,"Thursday",8,2007,"8 - 2007",144.954,16.9902666666667,234.856590277778,3.08708333333333,0.482,0,6.869,9.63926666666667
"230",2007-08-03,"Friday",8,2007,"8 - 2007",125.388,17.7227333333333,234.485604166667,3.20722222222222,0.958,0,9.139,7.62573333333333
"231",2007-08-04,"Saturday",8,2007,"8 - 2007",139.226,19.0831666666667,235.257222222222,3.45236111111111,0.552,0.398,7.966,10.1671666666667
"232",2007-08-05,"Sunday",8,2007,"8 - 2007",151.254,13.1183,235.115270833333,2.43680555555556,0.169,0,6.647,6.3023
"233",2007-08-06,"Monday",8,2007,"8 - 2007",154.434,18.162,234.702743055556,3.31708333333333,1.096,0,7.985,9.081
"234",2007-08-07,"Tuesday",8,2007,"8 - 2007",131.182,24.7263333333333,234.553881944444,4.42597222222222,0.437,2.168,9.042,13.0793333333333
"235",2007-08-08,"Wednesday",8,2007,"8 - 2007",119.096,18.7580333333333,234.512375,3.38055555555556,1.055,1.111,9.66,6.93203333333333
"236",2007-08-09,"Thursday",8,2007,"8 - 2007",109.474,17.8613333333333,234.214388888889,3.27236111111111,0.182,4.515,6.646,6.51833333333333
"237",2007-08-10,"Friday",8,2007,"8 - 2007",117.656,17.1335,234.4888125,3.12972222222222,0.336,2.651,8.287,5.8595
"238",2007-08-11,"Saturday",8,2007,"8 - 2007",115.77,18.1941666666667,234.980180555556,3.28569444444444,1.18,0.91,10.339,5.76516666666667
"239",2007-08-12,"Sunday",8,2007,"8 - 2007",127.776,20.6984,235.664854166667,3.74277777777778,1.123,1.156,8.582,9.8374
"240",2007-08-13,"Monday",8,2007,"8 - 2007",130.94,19.2168666666667,235.216569444444,3.44875,0.093,0.476,11.101,7.54686666666667
"241",2007-08-14,"Tuesday",8,2007,"8 - 2007",132.01,15.6865,237.076388888889,2.85416666666667,0.951,0.685,6.256,7.7945
"242",2007-08-15,"Wednesday",8,2007,"8 - 2007",159.764,19.8643333333333,239.993409722222,3.54208333333333,0.338,0.508,9.787,9.23133333333333
"243",2007-08-16,"Thursday",8,2007,"8 - 2007",131.532,15.9749333333333,239.737659722222,2.84388888888889,0.962,0,7.476,7.53693333333333
"244",2007-08-17,"Friday",8,2007,"8 - 2007",127.388,16.8315333333333,240.494048611111,2.98152777777778,0.244,0,7.769,8.81853333333333
"245",2007-08-18,"Saturday",8,2007,"8 - 2007",119.24,5.79933333333333,241.279631944444,1.07888888888889,0,0,1.83,3.96933333333333
"246",2007-08-19,"Sunday",8,2007,"8 - 2007",160.018,23.7049,239.953666666667,4.26194444444444,1.025,8.912,5.989,7.7789
"247",2007-08-20,"Monday",8,2007,"8 - 2007",155.88,22.3140333333333,241.300694444444,3.96333333333333,1.032,6.965,7.383,6.93403333333333
"248",2007-08-21,"Tuesday",8,2007,"8 - 2007",157.308,10.7092666666667,240.573055555556,1.96111111111111,0,0.038,3.296,7.37526666666667
"249",2007-08-22,"Wednesday",8,2007,"8 - 2007",154.288,20.1634666666667,240.817319444444,3.57125,3.048,1.836,7.241,8.03846666666667
"250",2007-08-23,"Thursday",8,2007,"8 - 2007",157.954,18.5385333333333,240.647305555556,3.33027777777778,2.502,0.259,5.342,10.4355333333333
"251",2007-08-24,"Friday",8,2007,"8 - 2007",262.692,27.6035666666667,240.494642112578,4.93856845031272,1.891,3.782,9.944,11.9865666666667
"252",2007-08-25,"Saturday",8,2007,"8 - 2007",272.548,19.1813333333333,239.859826388889,3.55375,4.149,2.191,5.678,7.16333333333333
"253",2007-08-26,"Sunday",8,2007,"8 - 2007",299.388,21.9151,239.950916666667,4.01263888888889,1.541,3.645,5.658,11.0711
"254",2007-08-27,"Monday",8,2007,"8 - 2007",299.084,20.1955,239.923583333333,3.69125,2.305,1.229,6.344,10.3175
"255",2007-08-28,"Tuesday",8,2007,"8 - 2007",181.114,16.6167333333333,239.549875,2.99611111111111,1.038,2.468,5.483,7.62773333333333
"256",2007-08-29,"Wednesday",8,2007,"8 - 2007",175.426,12.4665333333333,240.744993055556,2.27958333333333,0.957,0.562,4.932,6.01553333333333
"257",2007-08-30,"Thursday",8,2007,"8 - 2007",191.048,20.0409666666667,240.573173611111,3.60430555555556,3.822,2.58,4.221,9.41796666666667
"258",2007-08-31,"Friday",8,2007,"8 - 2007",187.256,21.3303666666667,239.985701388889,3.78847222222222,1.2,0.666,8.738,10.7263666666667
"259",2007-09-01,"Saturday",9,2007,"9 - 2007",289.846,28.3581,239.355743055556,5.06541666666667,2.497,0.569,9.733,15.5591
"260",2007-09-02,"Sunday",9,2007,"9 - 2007",231.598,27.7078,240.045333333333,5.01722222222222,3.613,1.617,8.806,13.6718
"261",2007-09-03,"Monday",9,2007,"9 - 2007",188.422,17.3153666666667,239.620347222222,3.13069444444444,0.621,2.515,5.323,8.85636666666667
"262",2007-09-04,"Tuesday",9,2007,"9 - 2007",179.626,26.4157333333333,239.659666666667,4.75597222222222,2.928,3.501,9.821,10.1657333333333
"263",2007-09-05,"Wednesday",9,2007,"9 - 2007",148.864,20.6095333333333,239.148159722222,3.69763888888889,0,4.144,6.705,9.76053333333333
"264",2007-09-06,"Thursday",9,2007,"9 - 2007",172.026,15.0245666666667,239.340048611111,2.75222222222222,0,3.888,3.461,7.67556666666667
"265",2007-09-07,"Friday",9,2007,"9 - 2007",181.738,22.2749333333333,239.031701388889,4.00722222222222,3.632,0.551,9.388,8.70393333333333
"266",2007-09-08,"Saturday",9,2007,"9 - 2007",186.33,24.4958666666667,239.730444444444,4.39194444444444,3.339,1.801,9.164,10.1918666666667
"267",2007-09-09,"Sunday",9,2007,"9 - 2007",209.152,27.9917,238.922145833333,5.05402777777778,2.184,4.438,9.233,12.1367
"268",2007-09-10,"Monday",9,2007,"9 - 2007",177.498,18.6229333333333,239.388659722222,3.36375,0.935,0.595,5.613,11.4799333333333
"269",2007-09-11,"Tuesday",9,2007,"9 - 2007",151.764,16.3928666666667,240.071993055556,2.95208333333333,0.943,0.55,5.792,9.10786666666667
"270",2007-09-12,"Wednesday",9,2007,"9 - 2007",171.794,21.4627333333333,240.015055555556,3.86,0,3.217,7.755,10.4907333333333
"271",2007-09-13,"Thursday",9,2007,"9 - 2007",165.958,19.1063666666667,239.309833333333,3.46444444444444,1.175,2.523,3.853,11.5553666666667
"272",2007-09-14,"Friday",9,2007,"9 - 2007",183.126,18.9245,239.301895833333,3.44472222222222,0.901,0.676,5.804,11.5435
"273",2007-09-15,"Saturday",9,2007,"9 - 2007",184.466,18.2552,240.001972222222,3.27819444444444,0,1.449,6.464,10.3422
"274",2007-09-16,"Sunday",9,2007,"9 - 2007",192.352,27.5370666666667,239.560465277778,4.96625,3.118,3.064,9.31,12.0450666666667
"275",2007-09-17,"Monday",9,2007,"9 - 2007",202.314,24.3531,239.214798611111,4.41347222222222,6.651,0.926,6.279,10.4971
"276",2007-09-18,"Tuesday",9,2007,"9 - 2007",147.132,19.4586666666667,238.260673611111,3.51277777777778,1.888,2.029,5.425,10.1166666666667
"277",2007-09-19,"Wednesday",9,2007,"9 - 2007",151.794,21.6447333333333,240.305208333333,3.88333333333333,0,2.743,7.937,10.9647333333333
"278",2007-09-20,"Thursday",9,2007,"9 - 2007",132.908,20.9255333333333,239.714986111111,3.72097222222222,1.056,0.489,9.996,9.38453333333333
"279",2007-09-21,"Friday",9,2007,"9 - 2007",152.834,20.6463333333333,239.381465277778,3.73263888888889,3.13,2.745,6.316,8.45533333333333
"280",2007-09-22,"Saturday",9,2007,"9 - 2007",183.432,19.6028666666667,239.483034722222,3.51513888888889,0.944,1.311,7.688,9.65986666666667
"281",2007-09-23,"Sunday",9,2007,"9 - 2007",242.974,23.6328333333333,239.500430555556,4.28,2.831,1.929,7.382,11.4908333333333
"282",2007-09-24,"Monday",9,2007,"9 - 2007",197.624,22.5755,238.600604166667,4.07875,0.929,3.935,7.955,9.7565
"283",2007-09-25,"Tuesday",9,2007,"9 - 2007",130.078,29.4057,238.099611111111,5.20638888888889,0.916,2.253,9.82,16.4167
"284",2007-09-26,"Wednesday",9,2007,"9 - 2007",168.628,30.3710666666667,239.424568845619,5.37705146036161,1.058,9.415,5.661,14.2370666666667
"285",2007-09-27,"Thursday",9,2007,"9 - 2007",150.71,23.21,239.567055555556,4.07777777777778,1.066,0.643,7.324,14.177
"286",2007-09-28,"Friday",9,2007,"9 - 2007",222.718,28.0083,239.462430555556,4.99416666666667,0.996,3.722,9.952,13.3383
"287",2007-09-29,"Saturday",9,2007,"9 - 2007",182.122,38.2753666666667,239.140111111111,6.79319444444444,4.085,7.457,8.19,18.5433666666667
"288",2007-09-30,"Sunday",9,2007,"9 - 2007",163.588,25.2715,240.064784722222,4.4525,1.405,0.582,10.225,13.0595
"289",2007-10-01,"Monday",10,2007,"10 - 2007",146.734,28.6820333333333,239.239916666667,5.07375,1.507,6.622,5.96,14.5930333333333
"290",2007-10-02,"Tuesday",10,2007,"10 - 2007",161.828,36.6477333333333,238.493791666667,6.47402777777778,0.508,8.022,12.815,15.3027333333333
"291",2007-10-03,"Wednesday",10,2007,"10 - 2007",157.738,21.3409,239.261069444444,3.8,0.979,5.024,3.692,11.6459
"292",2007-10-04,"Thursday",10,2007,"10 - 2007",138.448,25.3076333333333,239.205076388889,4.45458333333333,2.4,0.444,9.71,12.7536333333333
"293",2007-10-05,"Friday",10,2007,"10 - 2007",150.636,23.2348666666667,238.827111111111,4.08972222222222,0,0.351,9.425,13.4588666666667
"294",2007-10-06,"Saturday",10,2007,"10 - 2007",186.192,29.2706666666667,238.380715277778,5.16763888888889,4.84,0.347,9.666,14.4176666666667
"295",2007-10-07,"Sunday",10,2007,"10 - 2007",153.178,35.1019,238.826277777778,6.20791666666667,2.498,8.255,10.886,13.4629
"296",2007-10-08,"Monday",10,2007,"10 - 2007",121.896,18.2540333333333,239.096548611111,3.23111111111111,0,0.42,5.082,12.7520333333333
"297",2007-10-09,"Tuesday",10,2007,"10 - 2007",159.802,28.1309666666667,238.879145833333,4.98236111111111,2.034,2.147,9.29,14.6599666666667
"298",2007-10-10,"Wednesday",10,2007,"10 - 2007",132.752,19.4495333333333,239.421159722222,3.48861111111111,1.863,2.117,3.345,12.1245333333333
"299",2007-10-11,"Thursday",10,2007,"10 - 2007",153.108,28.8741,238.444152777778,5.10902777777778,2.63,0.414,7.806,18.0241
"300",2007-10-12,"Friday",10,2007,"10 - 2007",137.984,31.9084,238.4813125,5.66708333333333,1.02,5.028,11.659,14.2014
"301",2007-10-13,"Saturday",10,2007,"10 - 2007",125.204,32.1121333333333,238.765409722222,5.70069444444444,0.969,3.799,8.463,18.8811333333333
"302",2007-10-14,"Sunday",10,2007,"10 - 2007",150.05,34.3542,239.101034722222,6.07875,2.93,7.494,7.126,16.8042
"303",2007-10-15,"Monday",10,2007,"10 - 2007",118.182,21.1055,239.292708333333,3.72194444444444,1.061,0.339,7.654,12.0515
"304",2007-10-16,"Tuesday",10,2007,"10 - 2007",185.414,32.7407,238.862618055556,5.82319444444444,0,7.871,9.876,14.9937
"305",2007-10-17,"Wednesday",10,2007,"10 - 2007",136.4,26.2821666666667,239.192131944444,4.63694444444444,1.065,0.453,8.968,15.7961666666667
"306",2007-10-18,"Thursday",10,2007,"10 - 2007",122.5,25.3088333333333,239.800284722222,4.43375,1.162,0.317,9.864,13.9658333333333
"307",2007-10-19,"Friday",10,2007,"10 - 2007",121.478,34.7608,239.652173611111,6.10319444444444,1.299,3.124,11.648,18.6898
"308",2007-10-20,"Saturday",10,2007,"10 - 2007",139.544,27.6707666666667,241.824819444444,4.81472222222222,2.363,0.296,13.225,11.7867666666667
"309",2007-10-21,"Sunday",10,2007,"10 - 2007",154.028,32.3656666666667,241.490743055556,5.70166666666667,3.712,4.357,7.313,16.9836666666667
"310",2007-10-22,"Monday",10,2007,"10 - 2007",116.41,27.5482666666667,240.545402777778,4.80583333333333,0,0.299,13.027,14.2222666666667
"311",2007-10-23,"Tuesday",10,2007,"10 - 2007",127.484,32.5774666666667,241.23185674548,5.71210013908206,1.067,5.186,10.68,15.6444666666667
"312",2007-10-24,"Wednesday",10,2007,"10 - 2007",146.782,31.0939333333333,240.808270833333,5.47319444444444,4.459,0.364,9.115,17.1559333333333
"313",2007-10-25,"Thursday",10,2007,"10 - 2007",132.2,30.8986333333333,240.472631944444,5.41361111111111,1.478,2.433,7.385,19.6026333333333
"314",2007-10-26,"Friday",10,2007,"10 - 2007",109.676,23.9594666666667,240.680854166667,4.36583333333333,0,0.348,5.766,17.8454666666667
"315",2007-10-27,"Saturday",10,2007,"10 - 2007",109.186,29.7614666666667,240.201208333333,5.30916666666667,1.374,4.856,8.949,14.5824666666667
"316",2007-10-28,"Sunday",10,2007,"10 - 2007",92.298,8.53596666666667,240.866055555556,1.48527777777778,0,0.283,1.765,6.48796666666667
"317",2007-10-29,"Monday",10,2007,"10 - 2007",86.998,9.09046666666667,241.193305555556,1.57444444444444,0,0.269,2.749,6.07246666666667
"318",2007-10-30,"Tuesday",10,2007,"10 - 2007",89.84,13.5168,240.625923611111,2.35138888888889,0,1.935,4.256,7.3258
"319",2007-10-31,"Wednesday",10,2007,"10 - 2007",107.2,21.3868333333333,240.338979166667,3.74236111111111,0,4.7,8.915,7.77183333333333
"320",2007-11-01,"Thursday",11,2007,"11 - 2007",85.046,8.27026666666667,240.938402777778,1.43597222222222,0,0.293,1.991,5.98626666666667
"321",2007-11-02,"Friday",11,2007,"11 - 2007",93.362,24.0600333333333,239.348986111111,4.20263888888889,1.346,2.115,12.245,8.35403333333333
"322",2007-11-03,"Saturday",11,2007,"11 - 2007",88.124,8.20916666666667,240.190506944444,1.43430555555556,0,0.282,1.936,5.99116666666667
"323",2007-11-04,"Sunday",11,2007,"11 - 2007",138.802,24.7614333333333,240.205520833333,4.38402777777778,0,4.387,7.068,13.3064333333333
"324",2007-11-05,"Monday",11,2007,"11 - 2007",131.35,25.0098666666667,239.659111111111,4.39625,1.265,0.397,6.583,16.7648666666667
"325",2007-11-06,"Tuesday",11,2007,"11 - 2007",200.526,34.7063,238.701958333333,6.14986111111111,1.105,5.515,10.69,17.3963
"326",2007-11-07,"Wednesday",11,2007,"11 - 2007",193.52,30.7459666666667,239.564909722222,5.48111111111111,5.042,0.301,6.374,19.0289666666667
"327",2007-11-08,"Thursday",11,2007,"11 - 2007",134.698,25.0176666666667,240.752645833333,4.435,1.715,0.314,6.5,16.4886666666667
"328",2007-11-09,"Friday",11,2007,"11 - 2007",113.242,36.1871,238.7154375,6.36722222222222,0,4.573,15.375,16.2391
"329",2007-11-10,"Saturday",11,2007,"11 - 2007",237.652,43.5266666666667,239.110409722222,7.70694444444444,3.697,0.304,13.767,25.7586666666667
"330",2007-11-11,"Sunday",11,2007,"11 - 2007",185.61,31.4520666666667,240.260263888889,5.54055555555556,3.445,0.32,6.024,21.6630666666667
"331",2007-11-12,"Monday",11,2007,"11 - 2007",137.468,35.9357666666667,239.825590277778,6.27194444444444,1.018,4.165,13.281,17.4717666666667
"332",2007-11-13,"Tuesday",11,2007,"11 - 2007",140.952,36.9066333333333,241.122979166667,6.45347222222222,0.978,4.933,11.076,19.9196333333333
"333",2007-11-14,"Wednesday",11,2007,"11 - 2007",141.59,34.1332333333333,239.946027777778,5.94069444444444,1.055,0.295,16.345,16.4382333333333
"334",2007-11-15,"Thursday",11,2007,"11 - 2007",133.066,24.8664666666667,239.984993055556,4.39638888888889,1.606,0.571,7.503,15.1864666666667
"335",2007-11-16,"Friday",11,2007,"11 - 2007",123.978,38.4959,240.983513888889,6.71805555555556,1.991,4.66,13.564,18.2809
"336",2007-11-17,"Saturday",11,2007,"11 - 2007",168.03,43.5015666666667,240.603423611111,7.59888888888889,2.588,2.199,14.99,23.7245666666667
"337",2007-11-18,"Sunday",11,2007,"11 - 2007",161.762,36.3976333333333,242.260458333333,6.34763888888889,5.201,2.097,7.066,22.0336333333333
"338",2007-11-19,"Monday",11,2007,"11 - 2007",112.03,28.7275666666667,242.766354166667,5.00625,1.089,0.253,10.75,16.6355666666667
"339",2007-11-20,"Tuesday",11,2007,"11 - 2007",124.832,34.9309333333333,241.338826388889,6.09041666666667,1.015,3.954,11.026,18.9359333333333
"340",2007-11-21,"Wednesday",11,2007,"11 - 2007",131.48,29.1972666666667,241.496761640028,5.11494093120222,1.139,0.549,9.455,18.0542666666667
"341",2007-11-22,"Thursday",11,2007,"11 - 2007",143.108,32.2063,241.565048611111,5.65625,2.867,0.297,9.001,20.0413
"342",2007-11-23,"Friday",11,2007,"11 - 2007",138.912,42.0436333333333,240.722368055556,7.34069444444444,2.168,6.181,13.685,20.0096333333333
"343",2007-11-24,"Saturday",11,2007,"11 - 2007",150.512,31.6509,241.802743055556,5.51263888888889,1.573,4.131,13.451,12.4959
"344",2007-11-25,"Sunday",11,2007,"11 - 2007",122.776,23.2599666666667,242.661159722222,4.08666666666667,3.556,0.279,5.678,13.7469666666667
"345",2007-11-26,"Monday",11,2007,"11 - 2007",117.05,26.1619333333333,241.116493055556,4.60138888888889,1.088,0.288,8.926,15.8599333333333
